Commodity,Country,Year,Production,Consumption,ISO3166_alpha3,ISO3166_numeric
Coal,Mexico,2015,0.287686565,0.531541631,MEX,484
Coal,Mexico,2016,0.254165143,0.520679917,MEX,484
Coal,Mexico,2017,0.308240015,0.636310043,MEX,484
Coal,Mexico,2018,0.279578,0.567163673,MEX,484
Coal,Mexico,2019,0.264458422,0.50751622,MEX,484
Coal,Mongolia,1981,0.081914742,,MNG,496
Coal,Mongolia,1982,0.093744755,,MNG,496
Coal,Mongolia,1983,0.094754402,,MNG,496
Coal,Mongolia,1984,0.103460224,,MNG,496
Coal,Mongolia,1985,0.124262759,,MNG,496
Coal,Mongolia,1986,0.134587826,,MNG,496
Coal,Mongolia,1987,0.147922784,,MNG,496
Coal,Mongolia,1988,0.163943784,,MNG,496
Coal,Mongolia,1989,0.153256767,,MNG,496
Coal,Mongolia,1990,0.136340421,,MNG,496
Coal,Mongolia,1991,0.134054428,,MNG,496
Coal,Mongolia,1992,0.119012595,,MNG,496
Coal,Mongolia,1993,0.107003513,,MNG,496
Coal,Mongolia,1994,0.098259591,,MNG,496
Coal,Mongolia,1995,0.095611649,,MNG,496
Coal,Mongolia,1996,0.097345193,,MNG,496
Coal,Mongolia,1997,0.093801905,,MNG,496
Coal,Mongolia,1998,0.096335547,,MNG,496
Coal,Mongolia,1999,0.094563902,,MNG,496
Coal,Mongolia,2000,0.098773939,,MNG,496
Coal,Mongolia,2001,0.097935742,,MNG,496
Coal,Mongolia,2002,0.105620487,,MNG,496
Coal,Mongolia,2003,0.107938865,,MNG,496
Coal,Mongolia,2004,0.130777838,,MNG,496
Coal,Mongolia,2005,0.143200304,,MNG,496
Coal,Mongolia,2006,0.153811121,,MNG,496
Coal,Mongolia,2007,0.175975726,,MNG,496
Coal,Mongolia,2008,0.191869091,,MNG,496
Coal,Mongolia,2009,0.275121138,,MNG,496
Coal,Mongolia,2010,0.479332685,,MNG,496
Coal,Mongolia,2011,0.62853372,,MNG,496
Coal,Mongolia,2012,0.593196082,,MNG,496
Coal,Mongolia,2013,0.635134525,,MNG,496
Coal,Mongolia,2014,0.465757698,,MNG,496
Coal,Mongolia,2015,0.459981756,,MNG,496
Coal,Mongolia,2016,0.668586219,,MNG,496
Coal,Mongolia,2017,0.942596746,,MNG,496
Coal,Mongolia,2018,1.039599041,,MNG,496
Coal,Mongolia,2019,1.088300212,,MNG,496
Coal,Morocco,1965,,0.0076092,MAR,504
Coal,Morocco,1966,,0.011667,MAR,504
Coal,Morocco,1967,,0.0116178,MAR,504
Coal,Morocco,1968,,0.0104406,MAR,504
Coal,Morocco,1969,,0.0104334,MAR,504
Coal,Morocco,1970,,0.0119628,MAR,504
Coal,Morocco,1971,,0.012516,MAR,504
Coal,Morocco,1972,,0.0154686,MAR,504
Coal,Morocco,1973,,0.0153258,MAR,504
Coal,Morocco,1974,,0.0151782,MAR,504
Coal,Morocco,1975,,0.0172518,MAR,504
Coal,Morocco,1976,,0.0187182,MAR,504
Coal,Morocco,1977,,0.0176766,MAR,504
Coal,Morocco,1978,,0.0178194,MAR,504
Coal,Morocco,1979,,0.0173814,MAR,504
Coal,Morocco,1980,,0.0166608,MAR,504
Coal,Morocco,1981,,0.0177006,MAR,504
Coal,Morocco,1982,,0.0197196,MAR,504
Coal,Morocco,1983,,0.0244272,MAR,504
Coal,Morocco,1984,,0.020979,MAR,504
Coal,Morocco,1985,,0.027716616,MAR,504
Coal,Morocco,1986,,0.037639332,MAR,504
Coal,Morocco,1987,,0.043668324,MAR,504
Coal,Morocco,1988,,0.043082172,MAR,504
Coal,Morocco,1989,,0.047562048,MAR,504
Coal,Morocco,1990,,0.045887328,MAR,504
Coal,Morocco,1991,,0.049990392,MAR,504
Coal,Morocco,1992,,0.046347876,MAR,504
Coal,Morocco,1993,,0.050618412,MAR,504
Coal,Morocco,1994,,0.056438064,MAR,504
Coal,Morocco,1995,,0.068370444,MAR,504
Coal,Morocco,1996,,0.08750412,MAR,504
Coal,Morocco,1997,,0.083359188,MAR,504
Coal,Morocco,1998,,0.0994365,MAR,504
Coal,Morocco,1999,,0.095082228,MAR,504
Coal,Morocco,2000,,0.11241558,MAR,504
Coal,Morocco,2001,,0.142895484,MAR,504
Coal,Morocco,2002,,0.142099992,MAR,504
Coal,Morocco,2003,,0.137017217,MAR,504
Coal,Morocco,2004,,0.15156216,MAR,504
Coal,Morocco,2005,,0.158930928,MAR,504
Coal,Morocco,2006,,0.16161048,MAR,504
Coal,Morocco,2007,,0.135345846,MAR,504
Coal,Morocco,2008,,0.15341775,MAR,504
Coal,Morocco,2009,,0.113291907,MAR,504
Coal,Morocco,2010,,0.116695393,MAR,504
Coal,Morocco,2011,,0.124653248,MAR,504
Coal,Morocco,2012,,0.126613856,MAR,504
Coal,Morocco,2013,,0.125646705,MAR,504
Coal,Morocco,2014,,0.169030327,MAR,504
Coal,Morocco,2015,,0.186107447,MAR,504
Coal,Morocco,2016,,0.179337391,MAR,504
Coal,Morocco,2017,,0.186412127,MAR,504
Coal,Morocco,2018,,0.215612648,MAR,504
Coal,Morocco,2019,,0.279052297,MAR,504
Coal,Mozambique,1995,,,MOZ,508
Coal,Mozambique,1996,,,MOZ,508
Coal,Mozambique,1997,,,MOZ,508
Coal,Mozambique,1998,,,MOZ,508
Coal,Mozambique,1999,,,MOZ,508
Coal,Mozambique,2000,,,MOZ,508
Coal,Mozambique,2001,,,MOZ,508
Coal,Mozambique,2002,,,MOZ,508
Coal,Mozambique,2003,,,MOZ,508
Coal,Mozambique,2004,,,MOZ,508
Coal,Mozambique,2005,,,MOZ,508
Coal,Mozambique,2006,,,MOZ,508
Coal,Mozambique,2007,,,MOZ,508
Coal,Mozambique,2008,,,MOZ,508
Coal,Mozambique,2009,,,MOZ,508
Coal,Mozambique,2010,,,MOZ,508
Coal,Mozambique,2011,,,MOZ,508
Coal,Mozambique,2012,,,MOZ,508
Coal,Mozambique,2013,,,MOZ,508
Coal,Mozambique,2014,,,MOZ,508
Coal,Mozambique,2015,,,MOZ,508
Coal,Mozambique,2016,,,MOZ,508
Coal,Mozambique,2017,,,MOZ,508
Coal,Mozambique,2018,,,MOZ,508
Coal,Mozambique,2019,,,MOZ,508
Coal,Myanmar,1970,,,MMR,104
Coal,Myanmar,1971,,,MMR,104
Coal,Myanmar,1972,,,MMR,104
Coal,Myanmar,1973,,,MMR,104
Coal,Myanmar,1974,,,MMR,104
Coal,Myanmar,1975,,,MMR,104
Coal,Myanmar,1976,,,MMR,104
Coal,Myanmar,1977,,,MMR,104
Coal,Myanmar,1978,,,MMR,104
Coal,Myanmar,1979,,,MMR,104
Coal,Myanmar,1980,,,MMR,104
Coal,Myanmar,1981,,,MMR,104
Coal,Myanmar,1982,,,MMR,104
Coal,Myanmar,1983,,,MMR,104
Coal,Myanmar,1984,,,MMR,104
Coal,Myanmar,1985,,,MMR,104
Coal,Myanmar,1986,,,MMR,104
Coal,Myanmar,1987,,,MMR,104
Coal,Myanmar,1988,,,MMR,104
Coal,Myanmar,1989,,,MMR,104
Coal,Myanmar,1990,,,MMR,104
Coal,Myanmar,1991,,,MMR,104
Coal,Myanmar,1992,,,MMR,104
Coal,Myanmar,1993,,,MMR,104
Coal,Myanmar,1994,,,MMR,104
Coal,Myanmar,1995,,,MMR,104
Coal,Myanmar,1996,,,MMR,104
Coal,Myanmar,1997,,,MMR,104
Coal,Myanmar,1998,,,MMR,104
Coal,Myanmar,1999,,,MMR,104
Coal,Myanmar,2000,,,MMR,104
Coal,Myanmar,2001,,,MMR,104
Coal,Myanmar,2002,,,MMR,104
Coal,Myanmar,2003,,,MMR,104
Coal,Myanmar,2004,,,MMR,104
Coal,Myanmar,2005,,,MMR,104
Coal,Myanmar,2006,,,MMR,104
Coal,Myanmar,2007,,,MMR,104
Coal,Myanmar,2008,,,MMR,104
Coal,Myanmar,2009,,,MMR,104
Coal,Myanmar,2010,,,MMR,104
Coal,Myanmar,2011,,,MMR,104
Coal,Myanmar,2012,,,MMR,104
Coal,Myanmar,2013,,,MMR,104
Coal,Myanmar,2014,,,MMR,104
Coal,Myanmar,2015,,,MMR,104
Coal,Myanmar,2016,,,MMR,104
Coal,Myanmar,2017,,,MMR,104
Coal,Myanmar,2018,,,MMR,104
Coal,Myanmar,2019,,,MMR,104
Coal,Netherlands,1965,,0.371,NLD,528
Coal,Netherlands,1966,,0.338,NLD,528
Coal,Netherlands,1967,,0.325,NLD,528
Coal,Netherlands,1968,,0.308,NLD,528
Coal,Netherlands,1969,,0.262,NLD,528
Coal,Netherlands,1970,,0.192,NLD,528
Coal,Netherlands,1971,,0.145,NLD,528
Coal,Netherlands,1972,,0.124,NLD,528
Coal,Netherlands,1973,,0.126,NLD,528
Coal,Netherlands,1974,,0.12,NLD,528
Coal,Netherlands,1975,,0.101,NLD,528
Coal,Netherlands,1976,,0.126,NLD,528
Coal,Netherlands,1977,,0.132,NLD,528
Coal,Netherlands,1978,,0.151,NLD,528
Coal,Netherlands,1979,,0.144,NLD,528
Coal,Netherlands,1980,,0.167,NLD,528
Coal,Netherlands,1981,,0.185,NLD,528
Coal,Netherlands,1982,,0.214,NLD,528
Coal,Netherlands,1983,,0.221,NLD,528
Coal,Netherlands,1984,,0.267,NLD,528
Coal,Netherlands,1985,,0.266,NLD,528
Coal,Netherlands,1986,,0.274,NLD,528
Coal,Netherlands,1987,,0.289,NLD,528
Coal,Netherlands,1988,,0.346,NLD,528
Coal,Netherlands,1989,,0.343,NLD,528
Coal,Netherlands,1990,,0.366,NLD,528
Coal,Netherlands,1991,,0.337,NLD,528
Coal,Netherlands,1992,,0.336,NLD,528
Coal,Netherlands,1993,,0.339,NLD,528
Coal,Netherlands,1994,,0.361,NLD,528
Coal,Netherlands,1995,,0.373,NLD,528
Coal,Netherlands,1996,,0.36,NLD,528
Coal,Netherlands,1997,,0.35,NLD,528
Coal,Netherlands,1998,,0.357,NLD,528
Coal,Netherlands,1999,,0.313,NLD,528
Coal,Netherlands,2000,,0.325,NLD,528
Coal,Netherlands,2001,,0.346,NLD,528
Coal,Netherlands,2002,,0.348,NLD,528
Coal,Netherlands,2003,,0.36,NLD,528
Coal,Netherlands,2004,,0.355,NLD,528
Coal,Netherlands,2005,,0.339,NLD,528
Coal,Netherlands,2006,,0.323,NLD,528
Coal,Netherlands,2007,,0.352,NLD,528
Coal,Netherlands,2008,,0.333,NLD,528
Coal,Netherlands,2009,,0.314,NLD,528
Coal,Netherlands,2010,,0.316,NLD,528
Coal,Netherlands,2011,,0.3117,NLD,528
Coal,Netherlands,2012,,0.3425,NLD,528
Coal,Netherlands,2013,,0.3427,NLD,528
